id,date,link,categories,authorship,tags,unique_entities,author.name,time_step,sentiment_score,article_title,cleaned_titles,topic,month
1583015,2022-02-15 14:30:56,https://www.rappler.com/business/markets-churn-russia-ukraine-conflict-history-shows-fleeting-impact/,"[621, 626]",[5083],"[1203, 17355, 2181, 1239]","['David Kelly', 'Michael Wilson', 'Sam Stovall', 'Keith Lerner']",,1,-0.0353659140423846,markets-churn-russia-ukraine-conflict-history-shows-fleeting-impact,"['market', 'churn', 'russia', 'ukraine', 'conflict', 'history', 'show', 'fleeting', 'impact']",russian_ukraine_war,2022-02
1583724,2022-02-15 21:20:17,https://www.rappler.com/business/aviation-fears-grow-russia-fallout-ukraine-crisis/,"[621, 624]",[5083],"[2487, 1203, 17355, 1239]","['Elisabeth Braw', 'Domhnal Slattery', 'Robert Mann', 'Rob Morris', 'Yuji Hirako']",,1,0.0417764136904761,aviation-fears-grow-russia-fallout-ukraine-crisis,"['aviation', 'fear', 'grow', 'russia', 'fallout', 'ukraine', 'crisis']",russian_ukraine_war,2022-02
1583741,2022-02-15 21:35:17,https://www.rappler.com/business/gross-domestic-product-japan-q4-2021/,"[621, 622]",[5083],"[1416, 1870, 1148, 15956]","['Takeshi Minami', 'Hiroshi Shiraishi', 'Haruhiko Kuroda', 'Wakaba Kobayashi']",,1,0.0110642173397275,gross-domestic-product-japan-q4-2021,"['gross', 'domestic', 'product', 'japan', 'q4']",ph_gdp,2022-02
1583815,2022-02-15 22:40:52,https://www.rappler.com/business/banks-funding-coal-sector-january-2019-november-2021-urgewald-report/,"[621, 637, 793, 624, 626]",[5083],"[70, 2716, 2469]","['Larry Fink', 'Katrin Ganswind']",,1,0.0405100484006734,banks-funding-coal-sector-january-2019-november-2021-urgewald-report,"['bank', 'funding', 'coal', 'sector', 'january', 'november', 'urgewald', 'report']",russian_ukraine_war,2022-02
1583825,2022-02-15 23:00:00,https://www.rappler.com/business/world-development-report-2022-finance-equitable-recovery/,"[621, 622]",[5083],"[1870, 2588, 2848]","['David Malpass', 'Carmen Reinhart']",,1,0.0307743055555555,world-development-report-2022-finance-equitable-recovery,"['world', 'development', 'report', 'finance', 'equitable', 'recovery']",inflation,2022-02
1584903,2022-02-16 20:40:24,https://www.rappler.com/business/rising-costs-lack-wide-body-flights-pose-risks-recovery-aircraft-maintenance-market/,"[621, 624]",[5083],[2487],"['Arjan Meijer', 'Oliver Wyman', 'Kailash Krishnaswamy', 'Chris Cholerton', 'Ted Colbert']",,1,0.0570279431216931,rising-costs-lack-wide-body-flights-pose-risks-recovery-aircraft-maintenance-market,"['rising', 'cost', 'lack', 'wide', 'body', 'flight', 'pose', 'risk', 'recovery', 'aircraft', 'maintenance', 'market']",airlines,2022-02
1584937,2022-02-16 21:10:00,https://www.rappler.com/business/inflation-rate-china-january-2022/,"[621, 622]",[5083],"[2551, 1871, 1870]","['Nie Wen', 'Zhiwei Zhang', 'Sheana Yue']",,1,0.0217223370064279,inflation-rate-china-january-2022,"['inflation', 'rate', 'china', 'january']",inflation,2022-02
1584952,2022-02-16 21:40:38,https://www.rappler.com/business/british-households-face-fuel-poverty-energy-prices-skyrocket/,"[621, 622, 624]",[5774],"[2716, 2290, 1241]","['Emma Pinchbeck', 'Paul Blankley', 'Ruth London']",,1,0.1230697431302269,british-households-face-fuel-poverty-energy-prices-skyrocket,"['british', 'household', 'face', 'fuel', 'poverty', 'energy', 'price', 'skyrocket']",russian_ukraine_war,2022-02
1585473,2022-02-17 14:45:00,https://www.rappler.com/business/ex-goldman-banker-tim-leissner-testifies-greed-ambition-motivated-1mdb-bribery/,"[621, 625, 626]",[5083],"[2436, 2230, 2469, 1168, 2665]","['Sheikh Mansour', 'Tim Leissner', 'Najib Razak', 'Roger Ng', 'Marc Agnifilo']",,1,0.0282828282828282,ex-goldman-banker-tim-leissner-testifies-greed-ambition-motivated-1mdb-bribery,"['ex', 'goldman', 'banker', 'tim', 'leissner', 'testifies', 'greed', 'ambition', 'motivated', '1mdb', 'bribery']",global_market,2022-02
1585559,2022-02-17 15:15:00,https://www.rappler.com/business/united-states-faa-administrator-steve-dickson-resignation/,"[621, 622]",[5083],"[2487, 2665]","['Steve Dickson', 'Sam Graves', ""'Dickson"", 'Donald Trump', 'Pete Buttigieg']",,1,0.0672030949374699,united-states-faa-administrator-steve-dickson-resignation,"['united', 'state', 'faa', 'administrator', 'steve', 'dickson', 'resignation']",ph_marcos_jr,2022-02
1585601,2022-02-17 15:40:28,https://www.rappler.com/business/despite-challenges-asia-aerospace-industry-plots-rebound-singapore-airshow-2022/,"[621, 624]",[5083],[2487],"['Sean Padfield', 'Eric Noel', 'midday sun', 'Kailash Krishnaswamy']",,1,0.0206860269360269,despite-challenges-asia-aerospace-industry-plots-rebound-singapore-airshow-2022,"['despite', 'challenge', 'asia', 'aerospace', 'industry', 'plot', 'rebound', 'singapore', 'airshow']",global_market,2022-02
1586205,2022-02-17 21:40:49,https://www.rappler.com/business/united-states-sanctions-russia-banks-west-most-potent-economic-threat/,"[621, 622]",[5083],"[2469, 1870, 1203, 2665]","['Elina Ribakova', 'Sergey Aleksashenko', 'Dmitry Peskov', 'Chris Weafer', 'German Gref', 'Anton Siluanov', 'Daniel Fried', 'Tom Keatinge', 'Igor Yurgens', ""Brian O'Toole""]",,1,-0.0299962544541626,united-states-sanctions-russia-banks-west-most-potent-economic-threat,"['united', 'state', 'sanction', 'russia', 'bank', 'west', 'potent', 'economic', 'threat']",russian_ukraine_war,2022-02
1586505,2022-02-18 12:00:23,https://www.rappler.com/business/european-union-parliament-message-philippines-act-human-rights-gsp-perks/,"[621, 622]",[4952],"[2299, 161, 2685]","['Rodrigo Duterte', 'Maria Ressa', 'Leila de Lima', 'Frenchie Mae Cumpio']",Ralf Rivas,1,0.0984821428571428,european-union-parliament-message-philippines-act-human-rights-gsp-perks,"['european', 'union', 'parliament', 'message', 'philippine', 'act', 'human', 'right', 'gsp', 'perk']",ph_marcos_jr,2022-02
1586623,2022-02-18 13:33:29,https://www.rappler.com/business/fitch-ratings-outlook-investment-grade-philippines-2022/,"[621, 622]",[4952],"[2588, 2666, 297]","['Fitch Raitings', 'Carlos Dominguez III']",Ralf Rivas,1,0.0375207431457431,fitch-ratings-outlook-investment-grade-philippines-2022,"['fitch', 'rating', 'outlook', 'investment', 'grade', 'philippine']",ph_gdp,2022-02
1586521,2022-02-19 11:25:14,https://www.rappler.com/business/why-onion-farmers-bayambang-pangasinan-carry-on-despite-challenges/,"[621, 624, 700]",[404],"[1367, 1302, 1452]","['kaya ganyan ang bentahan', 'Ronnie Ringor', 'di ako titigil', 'si ahente', 'Zyra Orpiano']",,1,0.0149048786181139,why-onion-farmers-bayambang-pangasinan-carry-on-despite-challenges,"['onion', 'farmer', 'bayambang', 'pangasinan', 'carry', 'despite', 'challenge']",global_market,2022-02
1587318,2022-02-19 15:49:29,https://www.rappler.com/business/after-odette-devastation-central-visayas-ready-to-reopen/,"[621, 624, 701]",[3775],"[2814, 307]","['Jocelyn Pesquera', 'Cebuanos baya', 'Joan Pinat', 'Shalimar Tamano', 'John Kristoffer Rafols', 'Typhoon Odette']",,1,-0.0017022441160372,after-odette-devastation-central-visayas-ready-to-reopen,"['odette', 'devastation', 'central', 'visayas', 'ready', 'reopen']",ph_marcos_jr,2022-02
1588924,2022-02-21 17:05:45,https://www.rappler.com/business/simple-google-search-should-have-alerted-credit-suisse-criminal-clients/,"[621, 625, 16490, 626]",[4999],"[2230, 2469]","['Billy Rautenbach', 'Misha Banana', 'Ferdinand Marcos']",,1,0.0735415249433106,simple-google-search-should-have-alerted-credit-suisse-criminal-clients,"['simple', 'google', 'search', 'alerted', 'credit', 'suisse', 'criminal', 'client']",credit_suisse,2022-02
1589429,2022-02-21 21:20:00,https://www.rappler.com/business/small-hong-kong-businesses-survival-at-stake-covid-19-restrictions-bite/,"[621, 622]",[5083],"[1416, 1517, 2514]","['Paul Chan', 'Carrie Lam', 'Yvonne Chan', 'Tommy Cheung', 'Annie Tse', 'Ben Leung']",,1,-0.0119618055555555,small-hong-kong-businesses-survival-at-stake-covid-19-restrictions-bite,"['small', 'hong', 'kong', 'business', 'survival', 'stake', 'covid', 'restriction', 'bite']",covid,2022-02
1590399,2022-02-22 20:50:06,https://www.rappler.com/business/germany-halts-nord-stream-2-ukraine-crisis-deepens-february-22-2022/,"[621, 622, 764, 624, 761]",[5083],"[2716, 1127, 1203, 17355, 1239]","['Olaf Scholz', 'Robert Habeck', 'Dmytro Kuleba', 'Dmitry Peskov', 'Dmitry Medvedev', 'Vladimir Putin', 'Marcel Dirsus']",,1,0.0398336762688614,germany-halts-nord-stream-2-ukraine-crisis-deepens-february-22-2022,"['germany', 'halt', 'nord', 'stream', 'ukraine', 'crisis', 'deepens', 'february']",russian_ukraine_war,2022-02
1590439,2022-02-22 21:50:00,https://www.rappler.com/business/dubai-airport-ceo-sees-more-countries-dropping-covid-19-travel-testing-rules-soon/,"[621, 624]",[5083],"[2487, 1240]","['Paul Griffiths', 'Al Maktoum']",,1,0.1507478632478632,dubai-airport-ceo-sees-more-countries-dropping-covid-19-travel-testing-rules-soon,"['dubai', 'airport', 'ceo', 'see', 'country', 'dropping', 'covid', 'travel', 'testing', 'rule', 'soon']",covid,2022-02
1590483,2022-02-22 22:40:13,https://www.rappler.com/business/sri-lanka-open-talks-imf-economic-situation-worsens/,"[621, 622]",[5083],"[1870, 2394, 2439]","['Ramesh Pathirana', 'Harsha de Silva']",,1,-0.0106410256410256,sri-lanka-open-talks-imf-economic-situation-worsens,"['sri', 'lanka', 'open', 'talk', 'imf', 'economic', 'situation', 'worsens']",sri_lanka_crisis,2022-02
1590417,2022-02-22 23:00:26,https://www.rappler.com/business/explainer-how-western-sanctions-might-target-russia-ukraine-crisis-2022/,"[621, 622, 764, 761]",[5083],"[2716, 2299, 2469, 1870, 1203, 17355, 1239, 2665]","['Yelena Georgieva', 'Pyotr Fradkov', 'Ursula von der Leyen', 'Sergei Ivanov', 'Joe Biden', 'Ivan Sechin', 'Yury Slyusar', 'Vladimir Putin', 'Kirill Shamalov', 'Denis Bortnikov', 'Vladimir Kiriyenko', 'Andrey Patrushev']",,1,0.0353214686548019,explainer-how-western-sanctions-might-target-russia-ukraine-crisis-2022,"['explainer', 'western', 'sanction', 'might', 'target', 'russia', 'ukraine', 'crisis']",russian_ukraine_war,2022-02
1590526,2022-02-22 23:20:00,https://www.rappler.com/business/britain-households-start-buckle-inflation-cost-living-crisis/,"[621, 622]",[5083],"[1870, 1241]","['Boris Johnson', 'Rebecca McDonald', 'Andrew Bailey', 'Jackie Gordon', 'Margaret Thatcher', 'Nicola Frape']",,1,0.0328361391694725,britain-households-start-buckle-inflation-cost-living-crisis,"['britain', 'household', 'start', 'buckle', 'inflation', 'cost', 'living', 'crisis']",uk_bugdet_unemployment,2022-02
1590647,2022-02-23 10:55:00,https://www.rappler.com/business/companies-exposed-russia-brace-new-sanctions-february-22-2022/,"[621, 625]",[5083],"[2299, 1203]","['Wael Sawan', 'Nokian Tyres', 'Zoran Bogdanovic', 'Ben Almanzar', 'Nicolas Maure', 'Gerd Koslowski']",,1,0.0373050468050468,companies-exposed-russia-brace-new-sanctions-february-22-2022,"['company', 'exposed', 'russia', 'brace', 'new', 'sanction', 'february']",russian_ukraine_war,2022-02
1590654,2022-02-23 11:15:00,https://www.rappler.com/business/updates-global-stock-markets-oil-prices-february-22-2022/,"[621, 624, 626]",[5083],"[2160, 2181]","['Olaf Scholz', 'Robert Pavlik', 'Peter Tuz', 'Joe Biden']",,1,-0.0044149013949013,updates-global-stock-markets-oil-prices-february-22-2022,"['update', 'global', 'stock', 'market', 'oil', 'price', 'february']",global_market,2022-02
1590708,2022-02-23 13:05:00,https://www.rappler.com/business/qatar-says-almost-impossible-quickly-replace-russian-gas-supplies-europe/,"[621, 622, 624]",[5083],"[2716, 2299, 1200, 1203]","['Robert Songer', 'Saad al Kaabi']",,1,0.0281003512516117,qatar-says-almost-impossible-quickly-replace-russian-gas-supplies-europe,"['qatar', 'say', 'almost', 'impossible', 'quickly', 'replace', 'russian', 'gas', 'supply', 'europe']",russian_ukraine_war,2022-02
1590849,2022-02-23 13:45:03,https://www.rappler.com/business/united-states-market-fallout-russia-ukraine-strife-may-be-brief/,"[621, 626]",[5083],"[1203, 17355, 2181, 1239]","['Peter Cardillo', 'Jennifer McKeown', 'Joe Biden', 'Jim Reid', 'Charles Henry Monchau', 'Dubravko Lakos Bujas']",,1,0.0420123834498834,united-states-market-fallout-russia-ukraine-strife-may-be-brief,"['united', 'state', 'market', 'fallout', 'russia', 'ukraine', 'strife', 'may', 'brief']",russian_ukraine_war,2022-02
1590953,2022-02-23 16:30:40,https://www.rappler.com/business/explainer-western-sanctions-banks-only-scratch-surface-fortress-russia/,"[621, 622, 16490, 764, 626, 761]",[5083],"[2299, 2469, 1203, 17355, 1239, 2665]","['Samuel Charap', 'Gennady Timchenko', 'Vladimir Putin', 'Joe Biden']",,1,0.0222173419413679,explainer-western-sanctions-banks-only-scratch-surface-fortress-russia,"['explainer', 'western', 'sanction', 'bank', 'scratch', 'surface', 'fortress', 'russia']",russian_ukraine_war,2022-02
1591951,2022-02-23 21:50:00,https://www.rappler.com/business/sri-lanka-fuel-imports-pumps-dry-power-cuts-february-23-2022/,"[621, 622, 624]",[5083],"[1870, 2160, 2439]","['KDR Olga', 'Udaya Gammanpila', 'Anjana Priyanjith', 'Deshal de Mel', 'De Mel']",,1,0.0046378968253968,sri-lanka-fuel-imports-pumps-dry-power-cuts-february-23-2022,"['sri', 'lanka', 'fuel', 'import', 'pump', 'dry', 'power', 'cut', 'february']",sri_lanka_crisis,2022-02
1591800,2022-02-23 22:10:09,https://www.rappler.com/business/hong-kong-2022-2023-budget-covid-19-relief/,"[621, 622]",[5083],"[1416, 1870, 1517]","['Thomas Shik', 'Paul Chan']",,1,0.0278212121212121,hong-kong-2022-2023-budget-covid-19-relief,"['hong', 'kong', 'budget', 'covid', 'relief']",covid,2022-02
1591837,2022-02-23 22:25:00,https://www.rappler.com/business/china-rural-policy-document-2022-soybeans-production/,"[621, 622, 624]",[5083],"[2531, 2551]","['Darin Friedrichs', 'Tang Renjian']",,1,0.0665575396825396,china-rural-policy-document-2022-soybeans-production,"['china', 'rural', 'policy', 'document', 'soybean', 'production']",inflation,2022-02
1591855,2022-02-23 22:45:00,https://www.rappler.com/business/how-marketing-formula-milk-influences-decisions-infant-feeding-report-2022/,"[621, 622, 624, 720, 718]",[5083],"[1453, 900]","['Marie Chantal Messier', 'Catherine Russell', 'Gerard Hastings', 'Nigel Rollins']",,1,0.124865749330035,how-marketing-formula-milk-influences-decisions-infant-feeding-report-2022,"['marketing', 'formula', 'milk', 'influence', 'decision', 'infant', 'feeding', 'report']",inflation,2022-02
1591896,2022-02-23 23:25:39,https://www.rappler.com/business/world-first-octopus-farm-stirs-ethical-debate-nueva-pescanova-spain/,"[621, 625, 793, 638]",[5083],"[2531, 2382, 1222]","['Eduardo Almansa', 'Carys Bennett', 'Raul Garcia', 'David Chavarrias', 'Pedro Luis Cervino Fernandez', 'Claudio Gandara', 'Roberto Romero']",,1,0.077558500404245,world-first-octopus-farm-stirs-ethical-debate-nueva-pescanova-spain,"['world', 'first', 'octopus', 'farm', 'stir', 'ethical', 'debate', 'nueva', 'pescanova', 'spain']",inflation,2022-02
1591911,2022-02-23 23:40:36,https://www.rappler.com/business/international-energy-agency-global-methane-tracker-2022/,"[621, 637, 793, 624]",[5083],"[70, 2716]","['Anatoli Smirnov', 'Fatih Birol', 'Tim Gould']",,1,0.0364421470342523,international-energy-agency-global-methane-tracker-2022,"['international', 'energy', 'agency', 'global', 'methane', 'tracker']",russian_ukraine_war,2022-02
1591920,2022-02-23 23:55:00,https://www.rappler.com/business/germany-nord-stream-2-suspension-sanctions-lawsuits/,"[621, 622, 624]",[5083],"[2716, 1127, 1203, 17355, 1239]","['Olaf Scholz', 'Robert Habeck', 'Gabriel Lentner', 'Angela Merkel', 'Wiegand Laubenstein', 'Rosin Buedenbender']",,1,0.0179051741908884,germany-nord-stream-2-suspension-sanctions-lawsuits,"['germany', 'nord', 'stream', 'suspension', 'sanction', 'lawsuit']",russian_ukraine_war,2022-02
1592084,2022-02-24 11:05:00,https://www.rappler.com/business/updates-global-stock-markets-february-23-2022/,"[621, 626]",[5083],"[2625, 2181]","['Rhys Williams', 'Vladimir Putin', 'Michael James']",,1,0.043257503192848,updates-global-stock-markets-february-23-2022,"['update', 'global', 'stock', 'market', 'february']",global_market,2022-02
1592129,2022-02-24 11:25:03,https://www.rappler.com/business/united-states-slaps-sanctions-company-building-russia-nord-stream-2-pipeline/,"[621, 625, 622]",[5083],"[2716, 1203, 17355, 2665]","['Joe Biden', 'Gerhard Schroeder', 'Vladimir Putin', 'Matthias Warnig']",,1,0.0344017094017094,united-states-slaps-sanctions-company-building-russia-nord-stream-2-pipeline,"['united', 'state', 'slap', 'sanction', 'company', 'building', 'russia', 'nord', 'stream', 'pipeline']",russian_ukraine_war,2022-02
1592150,2022-02-24 11:55:10,https://www.rappler.com/business/mondelez-to-close-plants-ukraine-situation-becomes-too-dangerous/,"[621, 625]",[5083],"[1453, 17355, 1239]","['Van de Put', 'Dirk Van de Put']",,1,0.0396969696969696,mondelez-to-close-plants-ukraine-situation-becomes-too-dangerous,"['mondelez', 'close', 'plant', 'ukraine', 'situation', 'becomes', 'dangerous']",russian_ukraine_war,2022-02
1592198,2022-02-24 12:10:45,https://www.rappler.com/business/goldman-sachs-roger-ng-1mdb-corruption-trial-hits-snag-evidence-disclosure/,"[621, 625, 626]",[5083],"[2436, 2230, 2469, 2665]","['Tim Leissner', 'Margo Brodie', 'Roger Ng', 'Marc Agnifilo', 'Alixandra Smith']",,1,0.0617535650623885,goldman-sachs-roger-ng-1mdb-corruption-trial-hits-snag-evidence-disclosure,"['goldman', 'sachs', 'roger', 'ng', '1mdb', 'corruption', 'trial', 'hit', 'snag', 'evidence', 'disclosure']",global_market,2022-02
1592414,2022-02-24 13:50:00,https://www.rappler.com/business/ukraine-closes-airspace-civilian-flights-russia-invasion-february-24-2022/,"[621, 622, 764, 624, 761]",[5083],"[2487, 1203, 17355, 1239]","['Robert Mann', 'Vladimir Putin', 'Bruce Carman']",,1,0.0539874551971326,ukraine-closes-airspace-civilian-flights-russia-invasion-february-24-2022,"['ukraine', 'close', 'airspace', 'civilian', 'flight', 'russia', 'invasion', 'february']",russian_ukraine_war,2022-02
1592481,2022-02-24 14:45:34,https://www.rappler.com/business/updates-global-oil-prices-february-24-2022-russia-invasion-ukraine/,"[621, 16490, 624]",[5083],"[2160, 1203, 17355, 1239]","['Boris Johnson', 'Carsten Fritsch', 'Giovanni Staunovo', 'Ali Shamkhani', 'Frederic Neumann']",,1,0.0076245887445887,updates-global-oil-prices-february-24-2022-russia-invasion-ukraine,"['update', 'global', 'oil', 'price', 'february', 'russia', 'invasion', 'ukraine']",global_market,2022-02
1592604,2022-02-24 15:30:30,https://www.rappler.com/business/ghosts-inflation-past-lurk-philippines-russia-ukraine-crisis/,"[621, 622]",[4952],"[297, 167, 17355]","['Luis Limlingan', 'Michael Ricafort', 'Nicholas Mapa']",Ralf Rivas,1,0.0291177649510982,ghosts-inflation-past-lurk-philippines-russia-ukraine-crisis,"['ghost', 'inflation', 'past', 'lurk', 'philippine', 'russia', 'ukraine', 'crisis']",russian_ukraine_war,2022-02
1593483,2022-02-24 20:04:57,https://www.rappler.com/business/united-states-banks-tackle-russia-sanctions-fine-print-worry-escalating-restrictions/,"[621, 625, 626]",[5083],"[2469, 1203, 17355, 2665]","['Mario Mancuso', 'Isaac Boltansky', 'Andrew Shoyer', 'Joe Biden', 'Nick Turner', 'Vladimir Putin', 'Sidley Austin']",,1,0.0201031426617364,united-states-banks-tackle-russia-sanctions-fine-print-worry-escalating-restrictions,"['united', 'state', 'bank', 'tackle', 'russia', 'sanction', 'fine', 'print', 'worry', 'escalating', 'restriction']",russian_ukraine_war,2022-02
1593596,2022-02-24 20:55:41,https://www.rappler.com/business/companies-shut-ukraine-operations-watch-for-sanctions-february-24-2022/,"[621, 625]",[5083],"[1203, 17355, 1239]","['Mikhail Fridman', 'Flemming Ole Nielsen', 'Wintershall Dea', 'Olivier Andries', 'La Republicca']",,1,0.0157162480376766,companies-shut-ukraine-operations-watch-for-sanctions-february-24-2022,"['company', 'shut', 'ukraine', 'operation', 'watch', 'sanction', 'february']",russian_ukraine_war,2022-02
1593778,2022-02-24 22:59:54,https://www.rappler.com/business/oil-journey-worthless-coronavirus-pandemic-soaring-prices/,"[621, 624]",[5083],[2160],"['Mohammed bin Salman', 'Scott Sheffield', 'Bob Phillips', 'Van Beurden', 'Ben van Beurden', 'Phil Flynn', 'Donald Trump', 'Vladimir Putin', 'Mike Tran']",,1,0.0341208964646464,oil-journey-worthless-coronavirus-pandemic-soaring-prices,"['oil', 'journey', 'worthless', 'coronavirus', 'pandemic', 'soaring', 'price']",russian_ukraine_war,2022-02
1593856,2022-02-24 23:20:00,https://www.rappler.com/business/explainer-europe-economic-impact-russia-ukraine-conflict/,"[621, 622]",[5083],"[2299, 1870, 1203, 17355, 1239]","['Christine Lagarde', 'Josep Borrel', 'Yannis Stournaras', 'Daniel Gross', 'Valdis Dombrovskis']",,1,0.0548153134128743,explainer-europe-economic-impact-russia-ukraine-conflict,"['explainer', 'europe', 'economic', 'impact', 'russia', 'ukraine', 'conflict']",russian_ukraine_war,2022-02
1594335,2022-02-25 09:25:02,https://www.rappler.com/business/moderna-earnings-report-january-december-2021/,"[621, 625]",[5083],"[3144, 1010, 2772]","['Michael Yee', 'Paul Burton', 'Stephane Bancel']",,1,0.0181860269360269,moderna-earnings-report-january-december-2021,"['moderna', 'earnings', 'report', 'january', 'december']",ph_gdp,2022-02
1594346,2022-02-25 09:40:36,https://www.rappler.com/business/rishi-sunak-extols-lower-taxes-britain-burden-february-2022/,"[621, 622]",[5083],"[1870, 392, 1241]","['Boris Johnson', 'Rachel Reeves', 'Nigel Lawson', 'Rishi Sunak', 'Margaret Thatcher']",,1,0.1075877192982456,rishi-sunak-extols-lower-taxes-britain-burden-february-2022,"['rishi', 'sunak', 'extols', 'lower', 'tax', 'britain', 'burden', 'february']",uk_bugdet_unemployment,2022-02
1594360,2022-02-25 09:54:57,https://www.rappler.com/business/updates-global-stock-markets-oil-prices-february-24-2022/,"[621, 624, 626]",[5083],"[2625, 2160, 17355, 2181]","['Jack Janasiewicz', 'Joe Biden']",,1,0.0390652056277056,updates-global-stock-markets-oil-prices-february-24-2022,"['update', 'global', 'stock', 'market', 'oil', 'price', 'february']",global_market,2022-02
1595046,2022-02-25 16:00:14,https://www.rappler.com/business/united-states-federal-reserve-tightening-plans-russia-ukraine-crisis-possible-oil-shock/,"[621, 622]",[5083],"[2540, 1870, 2160, 17355, 2665]","['Loretta Mester', 'Raphael Bostic', 'Jennifer McKeown', 'Mary Daly', 'Thomas Barkin']",,1,0.0457617735799553,united-states-federal-reserve-tightening-plans-russia-ukraine-crisis-possible-oil-shock,"['united', 'state', 'federal', 'reserve', 'tightening', 'plan', 'russia', 'ukraine', 'crisis', 'possible', 'oil', 'shock']",russian_ukraine_war,2022-02
1595694,2022-02-25 20:30:33,https://www.rappler.com/business/russia-ukraine-crisis-impact-global-central-banks-monetary-policy/,"[621, 622]",[5083],"[2540, 1870, 1203, 17355, 1239]","['Christopher Waller', 'Selena Ling', 'Yoshiki Shinke', 'Felicity Emmet']",,1,0.0613037785260007,russia-ukraine-crisis-impact-global-central-banks-monetary-policy,"['russia', 'ukraine', 'crisis', 'impact', 'global', 'central', 'bank', 'monetary', 'policy']",russian_ukraine_war,2022-02
1595836,2022-02-25 21:30:00,https://www.rappler.com/business/russia-economic-defenses-likely-crumble-over-time-under-sanctions-onslaught/,"[621, 622]",[5083],"[1870, 1203, 17355]","['Christopher Granville', 'Sergei Guriev', 'Jeffrey Schott', 'Vladimir Putin']",,1,0.0123084144051885,russia-economic-defenses-likely-crumble-over-time-under-sanctions-onslaught,"['russia', 'economic', 'defense', 'likely', 'crumble', 'time', 'sanction', 'onslaught']",russian_ukraine_war,2022-02
1596224,2022-02-26 09:05:24,https://www.rappler.com/business/european-central-bank-policymakers-told-ukraine-war-may-shave-gdp/,"[621, 622]",[5083],"[2540, 2299, 1870, 17355]","['Robert Holzmann', 'Philip Lane', 'Yannis Stournaras']",,1,0.0642409387997623,european-central-bank-policymakers-told-ukraine-war-may-shave-gdp,"['european', 'central', 'bank', 'policymakers', 'told', 'ukraine', 'war', 'may', 'shave', 'gdp']",russian_ukraine_war,2022-02
1596278,2022-02-26 09:50:25,https://www.rappler.com/business/united-states-issues-general-license-afghanistan-financial-transactions-february-25-2022/,"[621, 622, 626]",[5083],"[1065, 2469, 1870, 2665]","['Joe Biden', 'Wally Adeyemo']",,1,0.0135454545454545,united-states-issues-general-license-afghanistan-financial-transactions-february-25-2022,"['united', 'state', 'issue', 'general', 'license', 'afghanistan', 'financial', 'transaction', 'february']",russian_ukraine_war,2022-02
1596303,2022-02-26 10:05:33,https://www.rappler.com/business/airlines-tackle-russia-risks-ukraine-fallout-widens-february-25-2022/,"[621, 624]",[5083],"[2487, 1203, 17355, 1239]","['Ursula von der Leyen', 'Eric Fanning', 'Rob Morris', 'Bertrand Grabowski']",,1,0.0014699074074074,airlines-tackle-russia-risks-ukraine-fallout-widens-february-25-2022,"['airline', 'tackle', 'russia', 'risk', 'ukraine', 'fallout', 'widens', 'february']",russian_ukraine_war,2022-02
1596317,2022-02-26 10:35:49,https://www.rappler.com/business/updates-global-bank-stocks-february-25-2022/,"[621, 626]",[5083],"[2299, 2469, 17355, 2181, 2665]","['Sergey Lavrov', 'Volodymyr Zelenskiy', 'Ursula von der Leyen', 'Andrew Formica', 'Bruno Le Maire', 'Caroline Brown', 'Vladimir Putin', 'Dumitru Condrea', 'Ben Sheppard']",,1,0.0471533289241622,updates-global-bank-stocks-february-25-2022,"['update', 'global', 'bank', 'stock', 'february']",global_market,2022-02
1596386,2022-02-26 10:55:32,https://www.rappler.com/business/updates-global-stock-markets-oil-prices-february-25-2022/,"[621, 624, 626]",[5083],"[2160, 1203, 17355, 2181]","['Volodymyr Zelenskiy', 'Ned Price', 'Sergei Lavrov', 'Vladimir Putin', 'Chris Zaccarelli', 'Wang Yi', 'John Augustine']",,1,0.0405277211894858,updates-global-stock-markets-oil-prices-february-25-2022,"['update', 'global', 'stock', 'market', 'oil', 'price', 'february']",global_market,2022-02
1596421,2022-02-26 11:15:35,https://www.rappler.com/business/international-energy-agency-meeting-russia-ukraine-invasion-february-25-2022/,"[621, 622, 624]",[5083],"[2716, 2160, 17355]","['Fatih Birol', 'Joe Biden']",,1,-0.0295304232804232,international-energy-agency-meeting-russia-ukraine-invasion-february-25-2022,"['international', 'energy', 'agency', 'meeting', 'russia', 'ukraine', 'invasion', 'february']",russian_ukraine_war,2022-02
1596447,2022-02-26 11:40:09,https://www.rappler.com/business/canada-liquor-stores-remove-russia-vodka-after-ukraine-invasion/,"[621, 624]",[5083],"[2676, 2558, 2513, 1203, 17355]","['Justin Trudeau', 'Peter Bethlenfalvy', 'Vladimir Putin']",,1,0.0299768518518518,canada-liquor-stores-remove-russia-vodka-after-ukraine-invasion,"['canada', 'liquor', 'store', 'remove', 'russia', 'vodka', 'ukraine', 'invasion']",russian_ukraine_war,2022-02
